1556978400000,22.43970000,22.65500000,22.43650000,22.60000000,38034.58000000,1556980199999,857700.69719400,2435,22276.42000000,502440.99680000,0
1556980200000,22.59990000,22.77470000,22.53070000,22.73330000,21347.98000000,1556981999999,484088.73889000,1269,10837.02000000,245800.71072700,0
1556982000000,22.71630000,22.86510000,22.70030000,22.81640000,26783.39000000,1556983799999,610591.17301700,1560,12704.08000000,289653.71877200,0
1556983800000,22.81640000,22.81640000,22.67580000,22.67700000,7886.61000000,1556985599999,179413.17536200,756,3749.25000000,85324.05061400,0
1556985600000,22.67590000,22.80850000,22.60790000,22.76970000,14482.81000000,1556987399999,328910.72736800,985,8092.13000000,183756.23150500,0
1556987400000,22.77800000,22.81370000,22.72300000,22.73050000,9705.66000000,1556989199999,220918.32740200,669,5356.12000000,121957.96961600,0
1556989200000,22.73040000,22.78870000,22.70000000,22.77760000,11503.93000000,1556990999999,261607.79357600,561,6047.47000000,137501.32503600,0
1556991000000,22.77680000,22.79940000,22.60850000,22.69360000,17530.38000000,1556992799999,397821.05888700,1121,6473.00000000,146942.47978000,0
1556992800000,22.69620000,22.69760000,22.63600000,22.66410000,11942.69000000,1556994599999,270688.14581400,566,7344.27000000,166468.54046100,0
1556994600000,22.66370000,22.92000000,22.63360000,22.78620000,31091.83000000,1556996399999,708745.66277200,1436,19517.96000000,444999.24763900,0
1556996400000,22.78910000,22.86680000,22.78630000,22.83500000,10143.36000000,1556998199999,231390.98342800,487,5720.18000000,130503.53150000,0
1556998200000,22.83570000,22.87840000,22.78880000,22.83100000,13731.70000000,1556999999999,313421.45723200,698,7361.17000000,168050.58113700,0
1557000000000,22.84050000,23.04990000,22.79630000,23.01180000,34638.12000000,1557001799999,794209.66295500,1632,22055.56000000,505891.87890700,0
1557001800000,23.02330000,23.02370000,22.79610000,22.89100000,41142.45000000,1557003599999,943282.06509300,1761,22068.47000000,506037.52999300,0
1557003600000,22.88130000,22.99730000,22.86700000,22.94510000,41460.21000000,1557005399999,950259.21575200,2009,18580.21000000,425911.68622000,0
1557005400000,22.94510000,22.98890000,22.80180000,22.86110000,59203.54000000,1557007199999,1354872.84111200,1967,37101.97000000,848978.01813900,0
1557007200000,22.85990000,22.94350000,22.80000000,22.89340000,56386.10000000,1557008999999,1289342.38494300,995,35097.59000000,802467.57498300,0
1557009000000,22.89340000,22.90000000,22.81700000,22.89290000,44510.52000000,1557010799999,1018104.84150700,625,21140.43000000,483523.64582300,0
1557010800000,22.89290000,22.94510000,22.80200000,22.87060000,43233.82000000,1557012599999,989013.31912700,1106,23828.30000000,545025.09406100,0
1557012600000,22.86520000,22.91830000,22.82250000,22.88880000,53818.86000000,1557014399999,1231470.58332100,614,36226.67000000,828938.82432000,0
1557014400000,22.88870000,22.90000000,22.70000000,22.75600000,31951.32000000,1557016199999,728832.90346000,1345,15876.29000000,362514.54460500,0
1557016200000,22.74320000,22.85420000,22.73700000,22.80500000,11545.88000000,1557017999999,263384.80884000,622,6371.58000000,145327.53663000,0
1557018000000,22.82070000,22.84390000,22.67170000,22.68350000,12262.54000000,1557019799999,279206.88035700,695,6306.86000000,143629.85312200,0
1557019800000,22.67320000,23.14980000,22.67300000,23.01220000,65329.84000000,1557021599999,1501150.79608500,2603,39966.63000000,917613.52096300,0
